COMMUNE_PCODE	commune	PROVINCE	REGION	area_km2	road_length_km	road_density_km_per_km2	indice_densite_routiere	Indice_transport	Indice_POI	Indice_accessibilite
MA0040074510309	Ighzrane	Sefrou	Fès-Meknès	879.6701524899676	575.9375209636219	0.6547198621362685	9.05	0.0	0.07	4.54
MA0040074510311	Mtarnagha	Sefrou	Fès-Meknès	178.83275380232266	115.47178496960125	0.6456970689901745	8.93	0.0	0.0	4.46
MA0040074510313	Oulad Mkoudou	Sefrou	Fès-Meknès	184.4907044737756	37.55062726431565	0.2035366896745373	2.81	0.0	0.04	1.41
MA0040074510315	Ras Tabouda	Sefrou	Fès-Meknès	138.88136063683442	76.19627030769412	0.5486428845332408	7.58	0.24	0.15	3.89
MA0040074510317	Tafajight	Sefrou	Fès-Meknès	170.4253394176402	24.87126480025218	0.1459364252125868	2.02	0.0	0.0	1.01
MA0040074510501	Ain Cheggag	Sefrou	Fès-Meknès	160.93968923808848	50.08861444171998	0.3112259920399166	4.3	0.0	0.07	2.16
MA0040074510503	Ait Sebaa Lajrouf	Sefrou	Fès-Meknès	425.5362124498282	97.61943879488132	0.2294033643644156	3.17	0.0	0.26	1.64
MA0040074510701	Aghbalou Aqorar	Sefrou	Fès-Meknès	343.1424428412351	86.9099023668805	0.2532764575762256	3.5	0.0	0.29	1.81
MA0040074510703	Ahl Sidi Lahcen	Sefrou	Fès-Meknès	149.21889168112577	46.15564323234922	0.3093150117411528	4.28	0.0	0.0	2.14
MA0040074510705	Azzaba	Sefrou	Fès-Meknès	157.88307549257584	41.46544072775704	0.2626338548219303	3.63	0.0	0.15	1.84
MA0040074510707	Kandar Sidi Khiar	Sefrou	Fès-Meknès	175.30768013268545	43.82080179779902	0.2499651000151977	3.46	0.0	0.18	1.77
MA0040074510709	Laanoussar	Sefrou	Fès-Meknès	541.2664052248759	71.19244827801215	0.1315294050966166	1.82	0.0	0.04	0.92
MA0040074510711	Sidi Youssef Ben Ahmed	Sefrou	Fès-Meknès	273.38821234211144	74.52446969402507	0.2725957679578625	3.77	0.0	0.11	1.91
MA0040074510713	Tazouta	Sefrou	Fès-Meknès	420.1408595943194	95.08405191417138	0.226314698375166	3.13	0.0	0.07	1.58
MA0040085310101	Ghafsai	Taounate	Fès-Meknès	12.877884843632431	43.11367632500646	3.347884908780214	46.28	0.24	0.4	23.29
MA0040085310103	Karia Ba Mohamed	Taounate	Fès-Meknès	28.484807424597484	46.528739066792674	1.6334580877880085	22.58	0.0	1.07	11.5
MA0040085310105	Taounate	Taounate	Fès-Meknès	92.8488391804648	32.434839829979246	0.3493295136080007	4.83	0.48	1.51	2.86
MA0040085310107	Thar Es-souk	Taounate	Fès-Meknès	50.0497843948757	12.183379900962947	0.2434252224712946	3.37	0.0	0.04	1.69
MA0040085310109	Tissa	Taounate	Fès-Meknès	40.370363192693695	23.69418095474917	0.5869201830474835	8.11	0.0	0.59	4.17
MA0040085310301	El Bibane	Taounate	Fès-Meknès	63.73029490566538	16.701901868892826	0.2620716237641023	3.62	0.0	0.59	1.93
MA0040085310303	Galaz	Taounate	Fès-Meknès	221.62452843921488	77.85380102587993	0.3512869336898914	4.86	0.0	0.07	2.44
MA0040085310305	Kissane	Taounate	Fès-Meknès	201.9438697734008	89.47419086329423	0.4430646543700106	6.13	0.0	0.04	3.07
MA0040085310307	Oudka	Taounate	Fès-Meknès	136.66390758382585	45.81471046891533	0.3352363566863025	4.63	0.0	0.04	2.32
MA0040085310309	Ourtzagh	Taounate	Fès-Meknès	235.8983872073858	70.41597581595606	0.2985013024020852	4.13	0.0	0.4	2.14
MA0040085310311	Ratba	Taounate	Fès-Meknès	228.39097985180533	34.2912282475141	0.1501426556765264	2.08	0.0	0.04	1.05
MA0040085310313	Sidi Haj M'hamed	Taounate	Fès-Meknès	77.1949695255805	19.762914481513885	0.2560129837860088	3.54	0.0	0.0	1.77
MA0040085310315	Sidi Mokhfi	Taounate	Fès-Meknès	135.19399473975253	8.495918028202325	0.0628424216959999	0.87	0.0	0.0	0.44
MA0040085310317	Sidi Yahya Bni Zeroual	Taounate	Fès-Meknès	137.47046600041236	93.54109309942427	0.6804450135430812	9.41	0.0	0.04	4.71
MA0040085310319	Tabouda	Taounate	Fès-Meknès	182.36317829414347	106.53842605041646	0.58421018457232	8.08	0.0	0.04	4.05
MA0040085310321	Tafrant	Taounate	Fès-Meknès	178.86149654953934	66.61838937156405	0.3724579669560839	5.15	0.0	0.04	2.58
MA0040085310323	Timezgana	Taounate	Fès-Meknès	163.24041980787575	11.689533477808324	0.0716093078636174	0.99	0.0	0.0	0.5
MA0040085310501	Bni Snous	Taounate	Fès-Meknès	205.90418170809468	115.75742972013582	0.562190766403386	7.77	0.0	0.04	3.89
MA0040085310503	Bouchabel	Taounate	Fès-Meknès	197.59195852728524	45.00918419050274	0.2277885422360823	3.15	0.0	0.11	1.6
MA0040085310505	Rhouazi	Taounate	Fès-Meknès	266.9920859879252	123.57941257208292	0.462857961181935	6.4	0.0	0.0	3.2
MA0040085310507	Jbabra	Taounate	Fès-Meknès	205.64655893920715	36.60085957831742	0.1779794408771862	2.46	0.0	0.04	1.24
MA0040085310509	Loulja	Taounate	Fès-Meknès	230.55451890231367	49.10280631399261	0.212976985000227	2.94	0.0	0.04	1.48
MA0040085310511	Mkansa	Taounate	Fès-Meknès	336.4270181014018	97.07882667020634	0.2885583542548476	3.99	0.0	0.07	2.01
MA0040085310513	Moulay Abdelkrim	Taounate	Fès-Meknès	136.94757911890255	26.569551150114457	0.1940125653995378	2.68	0.0	0.0	1.34
MA0040085310515	Moulay Bouchta	Taounate	Fès-Meknès	269.4132601277455	53.28561725468033	0.1977839443738379	2.73	0.0	0.0	1.36
MA0040085310517	Sidi El Abed	Taounate	Fès-Meknès	154.1988693234336	55.384864036608406	0.3591781462446273	4.97	0.0	0.04	2.49
MA0040085310701	Ain Mediouna	Taounate	Fès-Meknès	142.94521198968133	38.40488296587716	0.2686685509176023	3.71	0.0	0.04	1.86
MA0040085310703	Bni Oulid	Taounate	Fès-Meknès	186.1847805093088	9.0675324361183	0.0487017919043331	0.67	0.0	0.04	0.34
MA0040085310705	Bni Ounjel Tafraout	Taounate	Fès-Meknès	101.53818004573328	10.59359394322407	0.1043311386756456	1.44	0.0	0.04	0.73
MA0040085310707	Bouadel	Taounate	Fès-Meknès	53.80205200152072	21.731478298443754	0.4039154175351809	5.58	0.0	0.11	2.81
MA0040085310709	Bouhouda	Taounate	Fès-Meknès	206.33295834159256	68.5076101840865	0.332024562312868	4.59	0.0	0.04	2.3
MA0040085310711	Fennassa Bab El Hit	Taounate	Fès-Meknès	157.47563554927527	15.717155336506757	0.0998069020752657	1.38	0.0	0.0	0.69
MA0040085310713	Khlalfa	Taounate	Fès-Meknès	158.43348589051735	48.725869816306606	0.3075477986388417	4.25	0.24	0.77	2.35
MA0040085310715	Mezraoua	Taounate	Fès-Meknès	124.08651185481529	30.558840056322826	0.2462704414810009	3.4	0.0	0.04	1.71
MA0040085310717	Rghioua	Taounate	Fès-Meknès	58.62176353042084	21.786982244027246	0.3716534770012716	5.14	0.0	0.04	2.58
MA0040085310719	Tamedit	Taounate	Fès-Meknès	368.0226469282077	103.9644761111355	0.2824947784569802	3.91	0.0	0.0	1.96
MA0040085310721	Zrizer	Taounate	Fès-Meknès	95.95967529781642	54.99065647480954	0.5730600515700252	7.92	0.0	0.22	4.0
MA0040085310901	Ain Aicha	Taounate	Fès-Meknès	260.7558351392188	69.70420130125449	0.2673159788122827	3.7	0.0	0.15	1.88
MA0040085310903	Ain Legdah	Taounate	Fès-Meknès	297.111520288628	148.7557898931212	0.5006732480403753	6.92	0.0	0.0	3.46
MA0040085310905	Ain Maatouf	Taounate	Fès-Meknès	131.77880548318578	42.547690929320304	0.3228720337334454	4.46	0.0	0.07	2.24
MA0040085310907	Bouarouss	Taounate	Fès-Meknès	214.89790760451652	59.27286622530085	0.275818721950437	3.81	0.0	0.11	1.93
MA0040085310909	El Bsabsa	Taounate	Fès-Meknès	119.18060770879012	26.506330990330465	0.2224047309365708	3.07	0.0	0.0	1.54
MA0040085310911	Messassa	Taounate	Fès-Meknès	88.51437621753689	9.86115005003403	0.1114073269386074	1.54	0.0	0.0	0.77
MA0040085310913	Oued Jemaa	Taounate	Fès-Meknès	231.59375260733265	47.08527813972763	0.2033097940235061	2.81	0.0	0.33	1.47
MA0040085310915	Oulad Ayyad	Taounate	Fès-Meknès	160.7009446025583	50.16995280818136	0.3121945109424246	4.32	0.24	0.11	2.25
MA0040085310917	Oulad Daoud	Taounate	Fès-Meknès	146.54959646359646	39.893770642174495	0.272220269484565	3.76	0.0	0.04	1.89
MA0040085310919	Outabouabane	Taounate	Fès-Meknès	170.1524901397605	27.066193082419304	0.1590702143717531	2.2	0.0	0.0	1.1
MA0040085310921	Ras El Oued	Taounate	Fès-Meknès	237.9512646059298	41.977337358945846	0.1764114909347691	2.44	0.0	0.07	1.23
MA0040085310923	Sidi M'Hamed Ben Lahcen	Taounate	Fès-Meknès	305.2441701409285	144.17189684405457	0.4723166269727337	6.53	0.0	0.18	3.3
MA0040095610101	Aknoul	Taza	Fès-Meknès	8.023081873980708	15.098143243725543	1.881838360978173	26.02	0.0	0.33	13.08
MA0040095610105	Oued Amlil	Taza	Fès-Meknès	12.620541848695696	13.8030747305034	1.0936990579314876	15.12	0.72	0.37	7.85
MA0040095610107	Tahla	Taza	Fès-Meknès	13.888269529908875	15.346212204273666	1.1049765538626004	15.28	0.0	0.18	7.68
MA0040095610111	Taza	Taza	Fès-Meknès	45.13521985536067	53.91967582978052	1.1946253059710428	16.52	3.61	5.69	10.48
MA0040095610301	Ajdir	Taza	Fès-Meknès	249.9415972841008	37.22071827215488	0.1489176618722143	2.06	0.24	0.88	1.28
MA0040095610303	Bourd	Taza	Fès-Meknès	203.47270292816208	43.97068325330455	0.2161011409418825	2.99	0.0	0.04	1.5
MA0040095610305	Gzenaya Al Janoubia	Taza	Fès-Meknès	565.875398159942	212.0402724774625	0.3747119474834111	5.18	0.0	0.07	2.6
MA0040095610307	Jbarna	Taza	Fès-Meknès	329.20278133952803	70.0137167407012	0.2126765650515314	2.94	0.0	0.04	1.48
MA0040095610309	Sidi Ali Bourakba	Taza	Fès-Meknès	335.0038786485936	19.14461132217989	0.0571474318429067	0.79	0.0	0.07	0.41
MA0040095610311	Tizi Ouasli	Taza	Fès-Meknès	498.4882753126401	68.60836367029924	0.1376328533048639	1.9	0.0	0.15	0.98
MA0040095610701	Bni Frassen	Taza	Fès-Meknès	290.7139211069453	32.89728361364231	0.1131603312575469	1.56	0.0	0.04	0.79
MA0040095610703	Bouchfaa	Taza	Fès-Meknès	204.15993464744304	74.51811082981872	0.3649987004477718	5.05	0.0	0.11	2.55
MA0040095610705	Bouhlou	Taza	Fès-Meknès	107.46786216121946	62.28858769725563	0.5796019986311117	8.01	0.0	0.04	4.01
MA0040095610707	Ghiata Al Gharbia	Taza	Fès-Meknès	291.1949018944594	78.88093707897069	0.270887081352682	3.74	0.0	0.11	1.89
MA0040095610709	Oulad Zbair	Taza	Fès-Meknès	159.44313030450428	42.5362665498178	0.2667801771614876	3.69	0.0	0.04	1.85
MA0040095610711	Rbaa El Fouki	Taza	Fès-Meknès	99.549747451746	17.674202318895713	0.177541407902243	2.45	0.0	0.0	1.23
MA0040095610901	Ait Saghrouchen	Taza	Fès-Meknès	290.8937859242533	70.96201094170908	0.2439447467612357	3.37	0.0	0.04	1.69
MA0040095610903	Bouyablane	Taza	Fès-Meknès	374.7708010882639	90.84114457293572	0.242391200993114	3.35	0.0	0.11	1.7
MA0040095610907	Matmata	Taza	Fès-Meknès	214.17772918650465	107.51311974073538	0.5019808555683847	6.94	0.24	0.4	3.62
MA0040095610909	Smia	Taza	Fès-Meknès	309.11690130872444	86.57512419567726	0.2800724380619099	3.87	0.0	0.07	1.95
MA0040095610911	Tazarine	Taza	Fès-Meknès	245.2095023889196	65.95542620859005	0.2689758168669177	3.72	0.24	0.77	2.09
MA0040095610913	Zrarda	Taza	Fès-Meknès	221.36005821507004	44.7132698881536	0.2019933959572366	2.79	0.0	0.07	1.41
MA0040095611101	Bni Ftah	Taza	Fès-Meknès	257.6736806945105	86.18787011169046	0.3344845693180125	4.62	0.0	0.04	2.32
MA0040095611103	Brarha	Taza	Fès-Meknès	145.32935616990503	117.28716303539552	0.8070438494083375	11.16	0.0	0.0	5.58
MA0040095611105	El Gouzate	Taza	Fès-Meknès	151.26499946708148	124.43328807215862	0.8226178462337415	11.37	0.0	0.04	5.69
MA0040095611107	Kaf El Ghar	Taza	Fès-Meknès	212.8066042539852	62.49200209093485	0.2936563097278245	4.06	0.0	0.07	2.04
MA0040095611109	Msila	Taza	Fès-Meknès	181.2185352708089	51.82647584444749	0.2859888243054121	3.95	0.0	0.07	1.99
MA0040095611111	Taifa	Taza	Fès-Meknès	204.42605287528147	41.03939139176118	0.2007542131471811	2.78	0.0	0.07	1.4
MA0040095611113	Tainaste	Taza	Fès-Meknès	224.7345362885521	147.67805369867963	0.6571222035453671	9.08	0.0	0.11	4.56
MA0040095611115	Traiba	Taza	Fès-Meknès	177.67063907094646	68.51360158713005	0.3856214056829704	5.33	0.0	0.04	2.67
MA0040095611301	Bab Boudir	Taza	Fès-Meknès	223.67430012022567	99.77274741217686	0.4460626337426724	6.17	0.0	0.37	3.16
MA0040095611303	Bab Marzouka	Taza	Fès-Meknès	266.0680570534467	85.34988272604863	0.3207821475123708	4.43	0.24	0.07	2.3
MA0040095611305	Bni Lent	Taza	Fès-Meknès	129.16635358166337	31.876863011321188	0.2467892150502456	3.41	0.0	0.04	1.71
MA0040095611307	Galdamane	Taza	Fès-Meknès	542.8717070370996	134.04636993073908	0.2469208989769261	3.41	0.0	0.11	1.73
MA0040095611309	Meknassa Acharqia	Taza	Fès-Meknès	265.4035002788136	54.87074581400011	0.2067446200082399	2.86	0.0	0.18	1.47
MA0040095611311	Meknassa Al Gharbia	Taza	Fès-Meknès	68.26390623666606	16.554761812674556	0.2425111999199165	3.35	0.0	0.0	1.68
MA0040095611313	Oulad Chrif	Taza	Fès-Meknès	109.0820389296912	26.74770894009552	0.2452072697076715	3.39	0.0	0.0	1.7
MA0040095611315	Maghraoua	Taza	Fès-Meknès	714.3841680910703	298.5541080458724	0.4179181473795098	5.78	0.0	0.26	2.94
MA0050010710101	Assa	Assa-Zag	Guelmim-Oued Noun	40.64054879049995	29.612011673554555	0.7286321802937021	10.07	0.0	0.77	5.19
MA0050010710103	Zag	Assa-Zag	Guelmim-Oued Noun	13.74770323885056	6.558655744766707	0.477072833972162	6.6	0.0	0.37	3.37
MA0050010710301	Aouint Lahna	Assa-Zag	Guelmim-Oued Noun	1975.5851168057384	317.01486052438173	0.1604663134114682	2.22	0.0	0.15	1.14
MA0050010710303	Aouint Yghomane	Assa-Zag	Guelmim-Oued Noun	1761.4210171549184	238.68782903185664	0.1355086754996201	1.87	0.0	0.07	0.95
MA0050010710305	Touizgui	Assa-Zag	Guelmim-Oued Noun	6765.5246704798	263.0394559899578	0.0388793876013319	0.54	0.0	0.0	0.27
MA0050010710501	Al Mahbass	Assa-Zag	Guelmim-Oued Noun	7973.376491194482	121.27094045452716	0.0152094837850005	0.21	0.0	0.0	0.1
MA0050010710503	Labouirat	Assa-Zag	Guelmim-Oued Noun	12513.311857254334	632.2497239075543	0.0505261701394439	0.7	0.0	0.18	0.39
MA0050022610101	Bouizakarne	Guelmim	Guelmim-Oued Noun	36.96543444704261	50.47832358729915	1.3655547227401146	18.88	0.0	1.54	9.75
MA0050022610103	Guelmim	Guelmim	Guelmim-Oued Noun	54.00655369035197	120.0693554728054	2.223236760509221	30.74	0.48	3.82	16.28
MA0050022610301	Aday	Guelmim	Guelmim-Oued Noun	396.2753005471863	167.18941750796822	0.4219021909190634	5.83	0.0	0.07	2.93
MA0050022610303	Ait Boufoulen	Guelmim	Guelmim-Oued Noun	177.73287130466068	64.36579750157539	0.3621490894120694	5.01	0.0	0.07	2.52
MA0050022610305	Amtdi	Guelmim	Guelmim-Oued Noun	527.3507220902995	68.2055326054614	0.1293361888936266	1.79	0.0	0.73	1.04
MA0050022610307	Ifrane Atlas Saghir	Guelmim	Guelmim-Oued Noun	380.630884110136	172.77334807829226	0.4539131092376101	6.28	0.0	0.18	3.18
MA0050022610309	Tagante	Guelmim	Guelmim-Oued Noun	220.2471220236312	82.64428725764645	0.3752343571998149	5.19	0.0	0.07	2.61
MA0050022610311	Taghjijt	Guelmim	Guelmim-Oued Noun	3275.65582745912	313.00982977320973	0.095556385121207	1.32	0.0	0.26	0.71
MA0050022610313	Timoulay	Guelmim	Guelmim-Oued Noun	273.09373533469375	202.3144986793384	0.7408243855590062	10.24	0.0	0.11	5.14
MA0050022610503	Aferkat	Guelmim	Guelmim-Oued Noun	505.43233622836266	144.0939904602252	0.2850905653078776	3.94	0.0	0.0	1.97
MA0050022610505	Asrir	Guelmim	Guelmim-Oued Noun	1414.3355995958077	103.15196471378708	0.0729331600952886	1.01	0.0	0.48	0.6
MA0050022610509	Fask	Guelmim	Guelmim-Oued Noun	1752.4149999816302	317.6581512588271	0.1812687926445259	2.51	0.0	0.29	1.31
MA0050022610521	Tiglit	Guelmim	Guelmim-Oued Noun	664.7260798751403	149.71765136405742	0.2252321007055716	3.11	0.0	0.4	1.64
MA0050022610701	Abaynou	Guelmim	Guelmim-Oued Noun	477.7884416677223	289.8804048236746	0.6067128870088317	8.39	0.0	0.22	4.24
MA0050022610707	Echatea El Abied	Guelmim	Guelmim-Oued Noun	1267.5013841512146	447.7692183155727	0.3532692144675033	4.88	0.0	0.07	2.45
MA0050022610711	Labyar	Guelmim	Guelmim-Oued Noun	480.7610415439498	145.4879286471534	0.302620046291445	4.18	0.0	0.11	2.11
MA0050022610713	Laqsabi Tagoust	Guelmim	Guelmim-Oued Noun	407.6353289764344	143.9985082975619	0.3532532586396271	4.88	0.0	0.26	2.49
MA0050022610715	Rass Oumlil	Guelmim	Guelmim-Oued Noun	2251.333938103924	308.3616030939349	0.1369683981016327	1.89	0.0	0.29	1.0
MA0050022610717	Taliouine Assaka	Guelmim	Guelmim-Oued Noun	87.16833468210676	18.00522080290951	0.2065568978525579	2.86	0.0	0.04	1.44
MA0050022610719	Targa Wassay	Guelmim	Guelmim-Oued Noun	88.94327350671556	30.16963635586	0.3392008767653697	4.69	0.0	0.18	2.38
MA0050035210101	Tan Tan	Tan-Tan	Guelmim-Oued Noun	25.31241860178297	15.676061314362157	0.6193031792409579	8.56	0.24	4.55	5.26
MA0050035210103	El Ouatia	Tan-Tan	Guelmim-Oued Noun	22.52694183198389	42.43820498477712	1.8838866500966007	26.04	0.24	1.18	13.33
MA0050035210301	Msied	Tan-Tan	Guelmim-Oued Noun	6070.01157286319	286.45798252592715	0.0471923288921847	0.65	0.0	0.0	0.32
MA0050035210303	Tilemzoun	Tan-Tan	Guelmim-Oued Noun	1738.412309825506	122.91892511104447	0.0707075786430565	0.98	0.0	0.15	0.52
MA0050035210501	Abteh	Tan-Tan	Guelmim-Oued Noun	4044.29980573485	183.17641569612496	0.0452924917772859	0.63	0.0	0.15	0.34
MA0050035210503	Ben Khlil	Tan-Tan	Guelmim-Oued Noun	595.7552185714623	183.870918820879	0.3086350116441712	4.27	0.0	0.11	2.16
MA0050035210505	Chbika	Tan-Tan	Guelmim-Oued Noun	2421.4404653434	378.1771871096584	0.1561786021677087	2.16	0.0	0.29	1.14
MA0050044730101	Lakhsas	Sidi Ifni	Guelmim-Oued Noun	14.251175016963408	22.907220170948506	1.607391681295168	22.22	0.0	0.18	11.15
MA0050044730103	Sidi Ifni	Sidi Ifni	Guelmim-Oued Noun	25.60396017781469	40.48318651929948	1.5811298813992585	21.86	0.72	2.61	11.67
MA0050044730501	Arbaa Ait Abdellah	Sidi Ifni	Guelmim-Oued Noun	121.22337537183397	39.505345020624354	0.3258888386785784	4.51	0.0	0.0	2.26
MA0050044730503	Imi N'Fast	Sidi Ifni	Guelmim-Oued Noun	301.9796194637702	38.27122964337668	0.1267344786755327	1.75	0.0	0.04	0.88
MA0050044730505	Mesti	Sidi Ifni	Guelmim-Oued Noun	225.9791500890593	111.25373281984056	0.4923185735320937	6.81	0.0	0.18	3.44
MA0050044730507	Mirleft	Sidi Ifni	Guelmim-Oued Noun	188.51191860456905	36.07071223474287	0.191344465123218	2.65	0.48	2.35	1.94
MA0050044730509	Sbouya	Sidi Ifni	Guelmim-Oued Noun	455.2038754971383	118.57046477801532	0.2604777137464436	3.6	0.0	0.04	1.81
MA0050044730511	Tangarfa	Sidi Ifni	Guelmim-Oued Noun	337.758897743616	92.10499049680588	0.2726944903956916	3.77	0.0	0.07	1.9
MA0050044730513	Tioughza	Sidi Ifni	Guelmim-Oued Noun	377.2752258616958	138.53861129179103	0.36720834498308	5.08	0.0	0.4	2.62
MA0050044730515	Tnine Amellou	Sidi Ifni	Guelmim-Oued Noun	280.55036630590223	50.341499096964846	0.179438365238398	2.48	0.0	0.07	1.25
MA0050044730701	Ait Erkha	Sidi Ifni	Guelmim-Oued Noun	105.75238943744915	48.911102694422965	0.4625058871445462	6.39	0.24	0.07	3.28
MA0050044730703	Anfeg	Sidi Ifni	Guelmim-Oued Noun	208.97864268217543	53.24102485191894	0.2547677799443381	3.52	0.0	0.11	1.78
MA0050044730705	Boutrouch	Sidi Ifni	Guelmim-Oued Noun	150.9130889120355	37.16574960229625	0.2462725391828636	3.4	0.0	0.04	1.71
MA0050044730707	Ibdar	Sidi Ifni	Guelmim-Oued Noun	112.5315320980708	69.31157779660238	0.61593027753499	8.52	0.0	0.07	4.27
MA0050044730709	Sebt Ennabour	Sidi Ifni	Guelmim-Oued Noun	133.85519819877842	36.470325114543606	0.2724610295700599	3.77	0.0	0.0	1.88
MA0050044730711	Sidi Abdallah Ou Belaid	Sidi Ifni	Guelmim-Oued Noun	162.07618474693646	23.20710916760116	0.1431864231246337	1.98	0.0	0.15	1.02
MA0050044730713	Sidi H'Saine Ou Ali	Sidi Ifni	Guelmim-Oued Noun	213.06892070768063	114.3233530604829	0.5365557429998369	7.42	0.0	0.0	3.71
MA0050044730715	Sidi M'Bark	Sidi Ifni	Guelmim-Oued Noun	261.7198140739509	153.58711011096975	0.5868379154035797	8.11	0.0	0.04	4.06
MA0050044730717	Tighirt	Sidi Ifni	Guelmim-Oued Noun	220.49703145063097	103.60512889812826	0.4698708559317966	6.5	0.0	0.07	3.26
MA0060010410101	Ait Ourir	Al Haouz	Marrakech-Safi	45.82149127328669	34.45189514669756	0.7518719751223494	10.39	6.49	1.47	7.44
MA0060010410103	Amizmiz	Al Haouz	Marrakech-Safi	29.540858826129696	31.6507234721212	1.071421912897308	14.81	3.37	0.73	8.56
MA0060010410109	Tahannaout	Al Haouz	Marrakech-Safi	21.45574668293724	18.543749269170625	0.8642789059360777	11.95	5.77	0.88	7.88
MA0060010410305	Ait Faska	Al Haouz	Marrakech-Safi	134.85132759144494	43.69998008788799	0.3240604365444923	4.48	8.17	0.51	4.79
MA0060010410309	Ait Sidi Daoud	Al Haouz	Marrakech-Safi	136.4568445071641	22.014333406325115	0.1613281729167447	2.23	3.85	0.07	2.28
MA0060010410311	Ghmate	Al Haouz	Marrakech-Safi	158.29558482940402	58.34548756386272	0.3685856912986041	5.1	6.97	0.59	4.76
MA0060010410313	Iguerferouane	Al Haouz	Marrakech-Safi	114.9944694944958	16.265880550836737	0.1414492420578131	1.96	0.48	0.04	1.13
MA0060010410315	Sidi Abdallah Ghiat	Al Haouz	Marrakech-Safi	195.8881796669086	80.70265218157478	0.4119832667739465	5.7	11.54	1.07	6.53
MA0060010410319	Tamazouzte	Al Haouz	Marrakech-Safi	97.0433383460745	23.793559915171063	0.2451848866773196	3.39	5.05	0.18	3.25
MA0060010410323	Tidili Mesfioua	Al Haouz	Marrakech-Safi	236.04688525104572	19.72815261832391	0.0835772630396804	1.16	0.0	0.29	0.64
MA0060010410501	Amghras	Al Haouz	Marrakech-Safi	145.44436266428886	19.4526781656548	0.1337465255394944	1.85	0.0	0.04	0.93
MA0060010410505	Anougal	Al Haouz	Marrakech-Safi	160.67980175393427	35.62576127614808	0.2217189770417163	3.07	0.0	0.0	1.54
MA0060010410507	Azgour	Al Haouz	Marrakech-Safi	237.44390149391435	107.54896181774012	0.452944721431376	6.26	0.0	0.0	3.13
MA0060010410509	Dar Jamaa	Al Haouz	Marrakech-Safi	126.43777781653792	33.316461524986686	0.2635008468222931	3.64	0.0	0.0	1.82
MA0060010410511	Lalla Takarkoust	Al Haouz	Marrakech-Safi	120.05258710738904	47.54643304480014	0.396046717446156	5.48	2.88	0.59	3.72
MA0060010410513	Ouazguita	Al Haouz	Marrakech-Safi	118.84537210219008	29.879685613907743	0.251416484170839	3.48	0.0	0.4	1.82
MA0060010410515	Oulad Mtaa	Al Haouz	Marrakech-Safi	160.45742543636172	48.4316540698907	0.3018349193761616	4.17	0.0	0.07	2.1
MA0060010410517	Sidi Badhaj	Al Haouz	Marrakech-Safi	151.4339044135302	40.86318138867224	0.2698416946120899	3.73	1.92	0.18	2.48
MA0060010410519	Tizguine	Al Haouz	Marrakech-Safi	81.81005008998517	24.723419370087285	0.3022051611372112	4.18	0.0	0.07	2.1
